						Generation Report
				Generation 0 						 Generation 1
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
9   (28, 16)   4	73 88 84 6 98 13 85 2 27 16 32 8 8 85 54 28 	0.78 	 | 	 9      (3, 14)   6	89 40 60 47 51 6 68 59 53 45 45 100 73 39 4 43 	0.82
10   (21, 28)   14	28 6 56 52 51 6 61 8 89 81 72 64 14 50 64 28 	0.54 	 | 	 10      (27, 7)   10	59 24 91 90 100 7 79 18 80 48 33 29 32 34 41 94 	0.6
11   (21, 28)   14	88 31 73 9 98 13 85 2 27 17 32 8 8 91 1 95 	0.42 	 | 	 11      (27, 7)   10	73 94 84 4 20 57 58 7 16 80 37 65 79 47 12 56 	0.84
12   (8, 29)   2	31 78 20 64 87 66 56 65 52 73 45 100 71 39 24 49 	0.08 	 | 	 12      (15, 13)   6	28 6 56 52 7 95 8 79 50 32 5 62 82 65 32 94 	0.8
13   (8, 29)   2	20 54 37 69 56 43 8 79 50 32 3 62 82 65 32 94 	0.7 	 | 	 13      (15, 13)   6	20 54 37 69 56 43 95 54 95 67 99 71 75 64 82 48 	0.16
14   (12, 21)   4	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.66 	 | 	 14      (17, 28)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.78
15   (12, 21)   4	28 6 56 52 7 87 95 54 95 67 99 71 75 64 82 48 	0.74 	 | 	 15      (17, 28)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.84
16   (12, 19)   0	89 34 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.76 	 | 	 16      (3, 18)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.96
17   (12, 19)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.86 	 | 	 17      (3, 18)   0	28 5 56 52 51 6 61 8 89 74 86 50 76 93 52 52 	0.76
18   (11, 22)   10	28 5 56 52 51 6 61 8 89 74 86 50 76 93 52 52 	0.84 	 | 	 18      (10, 21)   2	28 6 56 52 51 6 61 8 81 72 87 56 76 93 52 52 	0.64
19   (11, 22)   10	62 56 91 12 39 21 55 72 22 96 72 64 14 50 1 95 	0.64 	 | 	 19      (10, 21)   2	28 6 56 52 51 6 57 8 89 81 72 64 20 50 64 28 	0.76
20   (4, 11)   10	59 15 91 90 97 7 6 13 0 48 72 64 14 50 1 95 	0.74 	 | 	 20      (14, 17)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.86
21   (4, 11)   10	28 6 56 52 51 6 61 8 81 72 87 56 76 93 52 52 	0.4 	 | 	 21      (14, 17)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.8
22   (20, 9)   12	28 6 56 52 52 6 53 8 89 81 72 64 75 64 82 48 	0.72 	 | 	 22      (26, 28)   12	62 56 91 12 39 21 66 59 53 45 45 100 14 59 1 95 	0.72
23   (20, 9)   12	39 64 60 47 7 87 95 42 95 67 99 71 14 50 1 95 	0.06 	 | 	 23      (26, 28)   12	28 6 56 52 51 6 61 8 89 81 72 64 73 39 24 49 	0.3
24   (27, 17)   14	28 6 56 49 51 6 61 11 89 81 72 64 14 50 1 95 	0.88 	 | 	 24      (26, 29)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 24 49 	0.88
25   (27, 17)   14	28 6 56 52 51 6 61 8 89 81 72 64 14 50 83 31 	0.82 	 | 	 25      (26, 29)   0	59 24 91 90 97 7 6 13 0 48 87 56 76 93 52 52 	0.84
26   (3, 6)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 24 49 	0.84 	 | 	 26      (14, 28)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.36
27   (3, 6)   0	59 24 91 90 100 7 79 18 80 48 37 65 79 47 12 56 	0.72 	 | 	 27      (14, 28)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.9
28   (21, 4)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.8 	 | 	 28      (15, 9)   14	28 6 56 52 7 89 95 54 95 67 99 71 75 64 54 28 	0.58
29   (21, 4)   0	59 24 91 90 97 7 6 13 0 48 87 56 76 93 52 52 	0.9 	 | 	 29      (15, 9)   14	73 88 84 6 98 13 85 3 27 16 32 8 8 85 82 48 	0.84
Avg Fit: 0.696666666666667, Max Fit: 0.94, Min Fit: 0.06	|	 Avg Fit: 0.735333333333333, Max Fit: 0.96, Min Fit: 0.16


						Generation Report
				Generation 4 						 Generation 5
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
0   (9, 14)   12	73 88 84 6 98 13 85 2 27 11 32 8 14 50 1 95 	0.74 	 | 	 0      (24, 27)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 24 49 	0.9
1   (9, 14)   12	89 34 60 47 51 6 61 8 89 86 72 64 8 85 54 28 	0.74 	 | 	 1      (24, 27)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.86
2   (28, 13)   10	28 6 56 52 51 6 61 8 89 81 3 62 82 65 32 94 	0.7 	 | 	 2      (21, 0)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.88
3   (28, 13)   10	20 54 37 69 56 43 8 79 50 32 72 64 14 50 1 95 	0.84 	 | 	 3      (21, 0)   0	73 88 84 6 98 13 85 2 27 11 32 8 14 50 1 95 	0.72
4   (0, 9)   0	59 24 91 90 97 7 6 12 89 81 72 64 28 34 41 94 	0.8 	 | 	 4      (6, 28)   8	93 34 60 47 7 87 95 54 95 67 99 71 75 64 54 28 	0.46
5   (0, 9)   0	73 88 84 6 98 13 85 2 27 16 32 8 8 85 54 28 	0.56 	 | 	 5      (6, 28)   8	28 6 56 59 7 89 95 54 95 67 99 71 75 64 82 48 	0.76
6   (16, 6)   0	89 34 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.92 	 | 	 6      (27, 29)   8	28 6 56 52 51 6 61 8 27 16 32 8 8 93 82 48 	0.46
7   (16, 6)   0	73 94 84 4 20 65 58 7 16 80 33 29 28 34 41 94 	0.9 	 | 	 7      (27, 29)   8	77 78 84 6 98 13 85 3 89 81 72 64 14 50 1 95 	0.4
8   (3, 14)   6	62 56 91 12 39 21 61 8 89 86 72 64 14 50 1 95 	0.82 	 | 	 8      (10, 2)   12	59 24 91 90 100 7 79 18 80 48 33 29 82 65 32 94 	0.52
9   (3, 14)   6	89 40 60 47 51 6 68 59 53 45 45 100 73 39 4 43 	0.82 	 | 	 9      (10, 2)   12	28 6 56 52 51 6 61 8 89 81 3 68 32 34 41 91 	0.48
10   (27, 7)   10	59 24 91 90 100 7 79 18 80 48 33 29 32 34 41 94 	0.6 	 | 	 10      (1, 20)   0	89 34 60 47 51 6 61 8 89 86 72 64 8 85 54 28 	0.84
11   (27, 7)   10	73 94 84 4 20 57 58 7 16 80 37 65 79 47 12 56 	0.84 	 | 	 11      (1, 20)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.68
12   (15, 13)   6	28 6 56 52 7 95 8 79 50 32 5 62 82 65 32 94 	0.8 	 | 	 12      (6, 16)   0	89 34 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.8
13   (15, 13)   6	20 54 37 69 56 43 95 54 95 67 99 71 75 64 82 48 	0.16 	 | 	 13      (6, 16)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88
14   (17, 28)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.78 	 | 	 14      (0, 11)   12	73 88 86 6 98 13 85 2 27 11 32 8 79 47 12 56 	0.6
15   (17, 28)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.84 	 | 	 15      (0, 11)   12	73 94 84 4 20 57 58 7 16 80 37 65 14 50 1 95 	0.78
16   (3, 18)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.96 	 | 	 16      (7, 28)   14	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.92
17   (3, 18)   0	28 5 56 52 51 6 61 8 89 74 86 50 76 93 52 52 	0.76 	 | 	 17      (7, 28)   14	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.78
18   (10, 21)   2	28 6 56 52 51 6 61 8 81 72 87 56 76 93 52 52 	0.64 	 | 	 18      (4, 7)   0	59 24 91 90 97 7 6 12 89 81 72 64 28 34 41 94 	0.8
19   (10, 21)   2	28 6 56 52 51 6 57 8 89 81 72 64 20 50 64 28 	0.76 	 | 	 19      (4, 7)   0	73 94 84 4 20 65 58 7 16 80 33 29 28 34 41 94 	0.88
20   (14, 17)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.86 	 | 	 20      (18, 16)   0	28 6 56 52 51 6 61 8 81 72 87 56 76 93 52 52 	0.76
21   (14, 17)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.8 	 | 	 21      (18, 16)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88
22   (26, 28)   12	62 56 91 12 39 21 66 59 53 45 45 100 14 59 1 95 	0.72 	 | 	 22      (17, 21)   4	28 5 56 52 34 63 58 7 16 80 79 84 43 34 4 43 	0.62
23   (26, 28)   12	28 6 56 52 51 6 61 8 89 81 72 64 73 39 24 49 	0.3 	 | 	 23      (17, 21)   4	73 88 84 6 51 6 61 8 89 74 89 50 76 93 52 52 	0.78
24   (26, 29)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 24 49 	0.88 	 | 	 24      (6, 12)   2	89 34 56 52 7 100 8 79 50 32 5 62 82 65 32 94 	0.26
25   (26, 29)   0	59 24 91 90 97 7 6 13 0 48 87 56 76 93 52 52 	0.84 	 | 	 25      (6, 12)   2	28 6 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.56
26   (14, 28)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.36 	 | 	 26      (25, 2)   0	59 24 91 90 97 7 6 13 0 48 87 56 76 93 52 52 	0.78
27   (14, 28)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.9 	 | 	 27      (25, 2)   0	28 6 56 52 51 6 61 8 89 81 3 62 82 65 32 94 	0.48
28   (15, 9)   14	28 6 56 52 7 89 95 54 95 67 99 71 75 64 54 28 	0.58 	 | 	 28      (25, 4)   14	59 14 91 90 97 7 6 13 0 48 87 56 76 93 41 94 	0.32
29   (15, 9)   14	73 88 84 6 98 13 85 3 27 16 32 8 8 85 82 48 	0.84 	 | 	 29      (25, 4)   14	59 24 91 90 97 7 6 12 82 81 72 64 28 34 52 52 	0.9
Avg Fit: 0.735333333333333, Max Fit: 0.96, Min Fit: 0.16	|	 Avg Fit: 0.691333333333333, Max Fit: 0.92, Min Fit: 0.26


						Generation Report
				Generation 5 						 Generation 6
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
0   (24, 27)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 24 49 	0.9 	 | 	 0      (10, 14)   12	89 34 60 47 51 6 61 8 89 86 72 64 79 47 12 56 	0.44
1   (24, 27)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.86 	 | 	 1      (10, 14)   12	73 88 86 6 98 13 85 2 28 11 32 8 8 85 54 18 	0.64
2   (21, 0)   0	73 88 84 6 24 63 58 7 16 80 79 84 43 34 4 43 	0.88 	 | 	 2      (13, 17)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.94
3   (21, 0)   0	73 88 84 6 98 13 85 2 27 11 32 8 14 50 1 95 	0.72 	 | 	 3      (13, 17)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.62
4   (6, 28)   8	93 34 60 47 7 87 95 54 95 67 99 71 75 64 54 28 	0.46 	 | 	 4      (17, 13)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.62
5   (6, 28)   8	28 6 56 59 7 89 95 54 95 67 99 71 75 64 82 48 	0.76 	 | 	 5      (17, 13)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88
6   (27, 29)   8	28 6 56 52 51 6 61 8 27 16 32 8 8 93 82 48 	0.46 	 | 	 6      (5, 26)   4	28 6 56 59 97 7 6 13 0 48 87 56 76 93 52 52 	0.8
7   (27, 29)   8	77 78 84 6 98 13 85 3 89 81 72 64 14 50 1 95 	0.4 	 | 	 7      (5, 26)   4	59 24 91 97 7 89 95 54 95 67 99 71 75 64 82 48 	0.2
8   (10, 2)   12	59 24 91 90 100 7 79 18 80 48 33 29 82 65 32 94 	0.52 	 | 	 8      (29, 13)   0	59 24 91 90 97 7 6 12 82 81 72 64 28 34 52 52 	0.66
9   (10, 2)   12	28 6 56 52 51 6 61 8 89 81 3 68 32 34 41 91 	0.48 	 | 	 9      (29, 13)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.96
10   (1, 20)   0	89 34 60 47 51 6 61 8 89 86 72 64 8 85 54 28 	0.84 	 | 	 10      (2, 1)   8	73 88 84 6 24 63 58 7 89 81 72 64 14 50 1 100 	0.92
11   (1, 20)   0	89 34 60 47 51 6 61 8 89 86 72 64 14 50 1 95 	0.68 	 | 	 11      (2, 1)   8	28 6 56 52 51 6 51 8 16 80 79 84 43 34 4 43 	0.3
12   (6, 16)   0	89 34 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.8 	 | 	 12      (17, 16)   4	28 6 56 52 20 65 66 7 16 76 33 29 38 34 54 28 	0.7
13   (6, 16)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88 	 | 	 13      (17, 16)   4	73 94 84 4 7 98 95 54 100 67 99 71 75 64 31 94 	0.64
14   (0, 11)   12	73 88 86 6 98 13 85 2 27 11 32 8 79 47 12 56 	0.6 	 | 	 14      (22, 21)   0	28 5 56 52 34 63 58 7 16 80 79 84 43 34 4 43 	0.84
15   (0, 11)   12	73 94 84 4 20 57 58 7 16 80 37 65 14 50 1 95 	0.78 	 | 	 15      (22, 21)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.84
16   (7, 28)   14	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.92 	 | 	 16      (10, 15)   0	89 34 60 47 51 6 61 8 89 86 72 64 8 85 54 28 	0.8
17   (7, 28)   14	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.78 	 | 	 17      (10, 15)   0	73 94 84 4 20 57 58 7 16 80 37 65 14 50 1 95 	0.76
18   (4, 7)   0	59 24 91 90 97 7 6 12 89 81 72 64 28 34 41 94 	0.8 	 | 	 18      (18, 22)   12	59 24 91 90 97 7 6 12 89 85 72 64 43 34 4 43 	0.24
19   (4, 7)   0	73 94 84 4 20 65 58 7 16 80 33 29 28 34 41 94 	0.88 	 | 	 19      (18, 22)   12	28 5 56 52 34 63 58 7 16 80 79 84 28 34 41 94 	0.84
20   (18, 16)   0	28 6 56 52 51 6 61 8 81 72 87 56 76 93 52 52 	0.76 	 | 	 20      (3, 9)   2	73 88 56 52 51 2 61 8 89 81 3 68 32 34 41 91 	0.52
21   (18, 16)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88 	 | 	 21      (3, 9)   2	28 6 84 6 98 13 85 2 27 11 32 8 14 50 1 95 	0
22   (17, 21)   4	28 5 56 52 34 63 58 7 16 80 79 84 43 34 4 43 	0.62 	 | 	 22      (21, 12)   8	62 56 81 12 39 21 66 59 95 67 99 76 75 64 82 48 	0.08
23   (17, 21)   4	73 88 84 6 51 6 61 8 89 74 89 50 76 93 52 52 	0.78 	 | 	 23      (21, 12)   8	89 34 60 47 7 87 95 54 53 45 45 100 73 39 4 43 	0.9
24   (6, 12)   2	89 34 56 52 7 100 8 79 50 32 5 62 82 65 32 94 	0.26 	 | 	 24      (16, 1)   0	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.56
25   (6, 12)   2	28 6 60 47 7 87 95 54 95 67 99 71 75 64 82 48 	0.56 	 | 	 25      (16, 1)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.76
26   (25, 2)   0	59 24 91 90 97 7 6 13 0 48 87 56 76 93 52 52 	0.78 	 | 	 26      (2, 15)   10	73 88 84 6 24 63 58 7 16 80 37 65 14 50 1 95 	0.78
27   (25, 2)   0	28 6 56 52 51 6 61 8 89 81 3 62 82 65 32 94 	0.48 	 | 	 27      (2, 15)   10	73 94 89 4 20 57 58 7 16 80 79 84 43 34 4 43 	0.68
28   (25, 4)   14	59 14 91 90 97 7 6 13 0 48 87 56 76 93 41 94 	0.32 	 | 	 28      (29, 8)   12	59 24 91 90 97 7 6 12 82 81 72 64 82 65 32 94 	0.9
29   (25, 4)   14	59 24 91 90 97 7 6 12 82 81 72 64 28 34 52 52 	0.9 	 | 	 29      (29, 8)   12	59 29 91 90 100 7 79 18 80 48 33 29 28 39 52 52 	0.54
Avg Fit: 0.691333333333333, Max Fit: 0.92, Min Fit: 0.26	|	 Avg Fit: 0.645333333333333, Max Fit: 0.96, Min Fit: 0


						Generation Report
				Generation 6 						 Generation 7
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
0   (10, 14)   12	89 34 60 47 51 6 61 8 89 86 72 64 79 47 12 56 	0.44 	 | 	 0      (2, 18)   12	62 56 91 12 39 21 66 59 53 45 45 100 43 34 4 43 	0.3
1   (10, 14)   12	73 88 86 6 98 13 85 2 28 11 32 8 8 85 54 18 	0.64 	 | 	 1      (2, 18)   12	59 24 91 90 97 0 6 7 89 85 72 64 73 39 4 43 	0.2
2   (13, 17)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.94 	 | 	 2      (3, 14)   8	28 6 56 52 7 98 95 54 16 80 79 84 43 34 4 43 	0.3
3   (13, 17)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.62 	 | 	 3      (3, 14)   8	28 5 56 52 34 63 58 7 98 67 99 71 75 64 31 94 	0.66
4   (17, 13)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.62 	 | 	 4      (24, 25)   0	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.82
5   (17, 13)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88 	 | 	 5      (24, 25)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.88
6   (5, 26)   4	28 6 56 59 97 7 6 13 0 48 87 56 76 93 52 52 	0.8 	 | 	 6      (23, 26)   12	89 34 60 47 7 87 95 54 53 45 45 100 14 50 1 95 	0.7
7   (5, 26)   4	59 24 91 97 7 89 95 54 95 67 99 71 75 64 82 48 	0.2 	 | 	 7      (23, 26)   12	73 88 84 6 24 63 58 7 16 80 37 65 73 39 4 43 	0.84
8   (29, 13)   0	59 24 91 90 97 7 6 12 82 81 72 64 28 34 52 52 	0.66 	 | 	 8      (20, 9)   14	73 88 56 52 51 2 61 8 89 81 3 68 32 34 4 43 	0.18
9   (29, 13)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.96 	 | 	 9      (20, 9)   14	62 56 91 12 39 21 66 59 53 45 46 100 73 39 41 91 	0.46
10   (2, 1)   8	73 88 84 6 24 63 58 7 89 81 72 64 14 50 1 100 	0.92 	 | 	 10      (12, 20)   8	28 6 56 48 20 65 66 7 89 81 3 68 32 34 47 91 	0.9
11   (2, 1)   8	28 6 56 52 51 6 51 8 16 80 79 84 43 34 4 43 	0.3 	 | 	 11      (12, 20)   8	73 88 56 52 51 2 61 8 16 76 33 29 38 34 54 28 	0.9
12   (17, 16)   4	28 6 56 52 20 65 66 7 16 76 33 29 38 34 54 28 	0.7 	 | 	 12      (12, 13)   0	28 6 56 52 20 65 66 7 16 76 33 29 38 34 54 28 	0.74
13   (17, 16)   4	73 94 84 4 7 98 95 54 100 67 99 71 75 64 31 94 	0.64 	 | 	 13      (12, 13)   0	73 94 84 4 7 98 95 54 100 67 99 71 75 64 31 94 	0.78
14   (22, 21)   0	28 5 56 52 34 63 58 7 16 80 79 84 43 34 4 43 	0.84 	 | 	 14      (3, 11)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.7
15   (22, 21)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.84 	 | 	 15      (3, 11)   0	28 6 56 52 51 6 51 8 16 80 79 84 43 34 4 43 	0.44
16   (10, 15)   0	89 34 60 47 51 6 61 8 89 86 72 64 8 85 54 28 	0.8 	 | 	 16      (3, 5)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.38
17   (10, 15)   0	73 94 84 4 20 57 58 7 16 80 37 65 14 50 1 95 	0.76 	 | 	 17      (3, 5)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.9
18   (18, 22)   12	59 24 91 90 97 7 6 12 89 85 72 64 43 34 4 43 	0.24 	 | 	 18      (29, 22)   6	59 29 91 84 92 7 66 59 95 67 99 76 75 64 82 48 	0.58
19   (18, 22)   12	28 5 56 52 34 63 58 7 16 80 79 84 28 34 41 94 	0.84 	 | 	 19      (29, 22)   6	62 56 72 12 39 21 79 18 80 48 33 29 28 39 52 52 	0.14
20   (3, 9)   2	73 88 56 52 51 2 61 8 89 81 3 68 32 34 41 91 	0.52 	 | 	 20      (10, 4)   0	73 88 84 6 24 63 58 7 89 81 72 64 14 50 1 100 	0.84
21   (3, 9)   2	28 6 84 6 98 13 85 2 27 11 32 8 14 50 1 95 	0 	 | 	 21      (10, 4)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.64
22   (21, 12)   8	62 56 81 12 39 21 66 59 95 67 99 76 75 64 82 48 	0.08 	 | 	 22      (9, 2)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.98
23   (21, 12)   8	89 34 60 47 7 87 95 54 53 45 45 100 73 39 4 43 	0.9 	 | 	 23      (9, 2)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88
24   (16, 1)   0	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.56 	 | 	 24      (27, 10)   12	73 94 89 4 20 57 58 7 16 80 79 84 14 50 1 100 	0.78
25   (16, 1)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.76 	 | 	 25      (27, 10)   12	73 88 84 6 24 63 56 7 89 81 72 64 43 34 4 43 	0.88
26   (2, 15)   10	73 88 84 6 24 63 58 7 16 80 37 65 14 50 1 95 	0.78 	 | 	 26      (25, 4)   6	28 6 56 52 51 6 95 54 95 67 99 71 74 64 31 94 	0.02
27   (2, 15)   10	73 94 89 4 20 57 58 7 16 80 79 84 43 34 4 43 	0.68 	 | 	 27      (25, 4)   6	28 6 56 52 7 98 61 8 89 81 72 64 14 50 1 95 	0.34
28   (29, 8)   12	59 24 91 90 97 7 6 12 82 81 72 64 82 65 32 94 	0.9 	 | 	 28      (27, 3)   0	73 94 89 4 20 57 58 7 16 80 79 84 43 34 4 43 	0.76
29   (29, 8)   12	59 29 91 90 100 7 79 18 80 48 33 29 28 39 52 52 	0.54 	 | 	 29      (27, 3)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.78
Avg Fit: 0.645333333333333, Max Fit: 0.96, Min Fit: 0	|	 Avg Fit: 0.623333333333333, Max Fit: 0.98, Min Fit: 0.02


						Generation Report
				Generation 7 						 Generation 8
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
0   (2, 18)   12	62 56 91 12 39 21 66 59 53 45 45 100 43 34 4 43 	0.3 	 | 	 0      (3, 23)   12	28 5 56 52 34 63 58 7 89 67 99 71 76 39 4 43 	0.62
1   (2, 18)   12	59 24 91 90 97 0 6 7 89 85 72 64 73 39 4 43 	0.2 	 | 	 1      (3, 23)   12	62 56 91 12 39 21 66 59 53 42 45 100 75 59 31 88 	0.66
2   (3, 14)   8	28 6 56 52 7 98 95 54 16 80 79 84 43 34 4 43 	0.3 	 | 	 2      (25, 18)   12	73 88 84 6 23 63 56 7 89 79 72 64 75 64 83 48 	0.7
3   (3, 14)   8	28 5 56 52 34 63 58 7 98 67 99 71 75 64 31 94 	0.66 	 | 	 3      (25, 18)   12	59 29 91 84 92 7 66 59 95 67 99 76 43 34 4 43 	0.54
4   (24, 25)   0	73 94 84 4 20 65 58 7 16 76 33 29 38 34 54 28 	0.82 	 | 	 4      (24, 29)   10	73 94 89 4 20 57 58 7 16 80 99 71 75 64 31 94 	0.82
5   (24, 25)   0	28 6 56 52 51 6 61 8 89 81 72 64 14 50 1 95 	0.88 	 | 	 5      (24, 29)   10	28 6 47 52 7 98 95 54 95 67 79 84 14 47 1 100 	0.48
6   (23, 26)   12	89 34 60 47 7 87 95 54 53 45 45 100 14 50 1 95 	0.7 	 | 	 6      (7, 22)   4	73 88 84 6 39 21 66 59 53 45 45 100 66 39 4 34 	0.84
7   (23, 26)   12	73 88 84 6 24 63 58 7 16 80 37 65 73 39 4 43 	0.84 	 | 	 7      (7, 22)   4	62 56 91 12 24 63 58 7 16 80 37 65 73 39 4 43 	0.42
8   (20, 9)   14	73 88 56 52 51 2 61 8 89 81 3 68 32 34 4 43 	0.18 	 | 	 8      (17, 17)   2	62 56 91 12 39 21 66 59 53 45 38 90 73 39 4 43 	0.86
9   (20, 9)   14	62 56 91 12 39 21 66 59 53 45 46 100 73 39 41 91 	0.46 	 | 	 9      (17, 17)   2	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.96
10   (12, 20)   8	28 6 56 48 20 65 66 7 89 81 3 68 32 34 47 91 	0.9 	 | 	 10      (1, 28)   2	59 24 89 4 20 57 58 7 16 80 79 84 43 34 4 43 	0.9
11   (12, 20)   8	73 88 56 52 51 2 61 8 16 76 33 29 38 34 54 28 	0.9 	 | 	 11      (1, 28)   2	82 94 91 90 97 0 6 7 89 85 72 64 73 39 4 43 	0.38
12   (12, 13)   0	28 6 56 52 20 65 66 7 16 76 33 29 38 34 54 28 	0.74 	 | 	 12      (22, 6)   6	62 56 91 12 39 21 95 54 53 45 45 100 14 50 1 95 	0.22
13   (12, 13)   0	73 94 84 4 7 98 95 54 100 67 99 71 75 64 31 94 	0.78 	 | 	 13      (22, 6)   6	89 31 60 47 7 87 66 59 53 45 45 100 73 39 4 43 	0.38
14   (3, 11)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.7 	 | 	 14      (22, 17)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.92
15   (3, 11)   0	28 6 56 52 51 6 51 8 16 80 79 84 43 34 4 43 	0.44 	 | 	 15      (22, 17)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.84
16   (3, 5)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.38 	 | 	 16      (16, 10)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.72
17   (3, 5)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.9 	 | 	 17      (16, 10)   0	28 6 56 48 20 65 66 7 89 81 3 68 32 34 47 91 	1
18   (29, 22)   6	59 29 91 84 92 7 66 59 95 67 99 76 75 64 82 48 	0.58 	 | 	 18      (9, 25)   14	62 56 91 12 39 21 66 59 53 45 46 100 73 39 4 43 	0.7
19   (29, 22)   6	62 56 72 12 39 21 79 18 80 48 33 29 28 39 52 52 	0.14 	 | 	 19      (9, 25)   14	73 88 84 6 24 63 56 7 97 81 72 64 37 34 41 91 	0.52
